NM_018367	ACER3	ACER3
NM_001300953	ACER3	ACER3
NM_001300954	ACER3	ACER3
NM_001300955	ACER3	ACER3
NM_138706	B3GNT6	B3GNT6
NM_004055	CAPN5	CAPN5
NM_006189	OMP	OMP
NM_000260	MYO7A	MYO7A
NM_001127179	MYO7A	MYO7A
NM_001127180	MYO7A	MYO7A
NM_182833	GDPD4	GDPD4
NM_001128620	PAK1	PAK1
NM_002576	PAK1	PAK1
NR_130930	LOC646029	LOC646029
NM_173039	AQP11	AQP11
NM_001293	CLNS1A	CLNS1A
NM_016578	RSF1	RSF1
NM_024684	AAMDC	AAMDC
NM_033547	INTS4	INTS4
NM_001203260	NDUFC2-KCTD14	NDUFC2-KCTD14
NM_001203261	NDUFC2-KCTD14	NDUFC2-KCTD14
NM_001203262	NDUFC2-KCTD14	NDUFC2-KCTD14
NM_023930	KCTD14	KCTD14
NM_001282406	KCTD14	KCTD14
NR_046948	RNU6-83P	RNU6-83P
NR_046948_1	RNU6-83P	RNU6-83P
NM_003251	THRSP	THRSP
NM_001204054	NDUFC2	NDUFC2
NM_001204055	NDUFC2	NDUFC2
NM_004549	NDUFC2	NDUFC2
NM_024079	ALG8	ALG8
NM_001007027	ALG8	ALG8
NR_102281	KCTD21-AS1	KCTD21-AS1
NR_102280	KCTD21-AS1	KCTD21-AS1
NM_001029859	KCTD21	KCTD21
NM_020798	USP35	USP35
NM_012296	GAB2	GAB2
NM_080491	GAB2	GAB2
NR_120564	LOC101928865	LOC101928865
NM_024678	NARS2	NARS2
NM_001243251	NARS2	NARS2
NR_120566	LOC101928896	LOC101928896
NM_001098816	TENM4	TENM4
NR_030598	MIR708	MIR708
NR_049841	MIR5579	MIR5579
NR_120570	LOC101928944	LOC101928944
NR_120571	LOC101928989	LOC101928989
NR_036186	MIR4300	MIR4300
NM_175885	FAM181B	FAM181B
NM_199418	PRCP	PRCP
NM_005040	PRCP	PRCP
NM_145018	DDIAS	DDIAS
NM_014488	RAB30	RAB30
NM_001286061	RAB30	RAB30
NM_001286060	RAB30	RAB30
NM_001286059	RAB30	RAB30
NR_033347	SNORA70E	SNORA70E
NR_038903	RAB30-AS1	RAB30-AS1
NM_015885	PCF11	PCF11
NR_125355	ANKRD42	ANKRD42
NM_001300976	ANKRD42	ANKRD42
NM_001300977	ANKRD42	ANKRD42
NM_001300975	ANKRD42	ANKRD42
NM_001300972	ANKRD42	ANKRD42
NM_001300973	ANKRD42	ANKRD42
NM_182603	ANKRD42	ANKRD42
NM_021825	CCDC90B	CCDC90B
NM_001286117	CCDC90B	CCDC90B
NM_001286119	CCDC90B	CCDC90B
NM_001286118	CCDC90B	CCDC90B
NM_001286120	CCDC90B	CCDC90B
NM_001286116	CCDC90B	CCDC90B
NM_001300983	DLG2	DLG2
NM_001142699	DLG2	DLG2
NM_001364	DLG2	DLG2
NM_001142700	DLG2	DLG2
NM_001206769	DLG2	DLG2
NM_001142702	DLG2	DLG2
NM_018480	TMEM126B	TMEM126B
NM_001193537	TMEM126B	TMEM126B
NM_001193538	TMEM126B	TMEM126B
NM_001256547	TMEM126B	TMEM126B
NM_001256546	TMEM126B	TMEM126B
NM_001244735	TMEM126A	TMEM126A
NM_032273	TMEM126A	TMEM126A
NR_028026	CREBZF	CREBZF
NR_028027	CREBZF	CREBZF
NR_028024	CREBZF	CREBZF
NR_028025	CREBZF	CREBZF
NM_001039618	CREBZF	CREBZF
NM_152723	CCDC89	CCDC89
NM_206929	SYTL2	SYTL2
NM_001162951	SYTL2	SYTL2
NM_001162952	SYTL2	SYTL2
NM_001162953	SYTL2	SYTL2
NM_206930	SYTL2	SYTL2
NM_032943	SYTL2	SYTL2
NM_001289610	SYTL2	SYTL2
NM_001289608	SYTL2	SYTL2
NM_001289609	SYTL2	SYTL2
NM_001286159	CCDC83	CCDC83
NM_173556	CCDC83	CCDC83
NM_007166	PICALM	PICALM
NM_001008660	PICALM	PICALM
NM_001206946	PICALM	PICALM
NM_001206947	PICALM	PICALM
NM_001308007	EED	EED
NM_003797	EED	EED
NR_106813	MIR6755	MIR6755
NR_024598	C11orf73	C11orf73
NR_024597	C11orf73	C11orf73
NM_016401	C11orf73	C11orf73
NR_024596	C11orf73	C11orf73
NM_021827	CCDC81	CCDC81
NM_001156474	CCDC81	CCDC81
NM_006680	ME3	ME3
NM_001014811	ME3	ME3
NM_001161586	ME3	ME3
NM_001293180	PRSS23	PRSS23
NM_007173	PRSS23	PRSS23
NM_001293179	PRSS23	PRSS23
NM_001293178	PRSS23	PRSS23
NR_120591	PRSS23	PRSS23
NR_120593	PRSS23	PRSS23
NR_120592	PRSS23	PRSS23
NR_045004	OR7E2P	OR7E2P
NM_012193	FZD4	FZD4
NR_038905	LOC100506368	LOC100506368
NR_033149	TMEM135	TMEM135
NM_001168724	TMEM135	TMEM135
NM_022918	TMEM135	TMEM135
NM_022337	RAB38	RAB38
NR_036124	MIR3166	MIR3166
NM_001814	CTSC	CTSC
NM_001114173	CTSC	CTSC
NM_148170	CTSC	CTSC
NR_049724	GRM5-AS1	GRM5-AS1
NM_000842	GRM5	GRM5
NM_001143831	GRM5	GRM5
NM_000372	TYR	TYR
NM_001291926	NOX4	NOX4
NM_001291927	NOX4	NOX4
NM_016931	NOX4	NOX4
NM_001300995	NOX4	NOX4
NM_001291929	NOX4	NOX4
NM_001143836	NOX4	NOX4
NM_001143837	NOX4	NOX4
NR_120406	NOX4	NOX4
NM_153696	FOLH1B	FOLH1B
NM_001271942	TRIM77	TRIM77
NM_001146162	TRIM77	TRIM77
NM_020358	TRIM49	TRIM49
NR_028346	TRIM53AP	TRIM53AP
NR_028346_1	TRIM53AP	TRIM53AP
NM_001164397	TRIM64B	TRIM64B
NM_001105522	TRIM49D2	TRIM49D2
NM_001105522_1	TRIM49D2	TRIM49D2
NM_001206627_1	TRIM49D1	TRIM49D1
NM_001206627	TRIM49D1	TRIM49D1
NM_001136486	TRIM64	TRIM64
NM_001195234	TRIM49C	TRIM49C
NM_001143975	UBTFL1	UBTFL1
NM_005467	NAALAD2	NAALAD2
NM_001300930	NAALAD2	NAALAD2
NM_012124	CHORDC1	CHORDC1
NM_001144073	CHORDC1	CHORDC1
NR_104190	DISC1FP1	DISC1FP1
NR_039711	MIR4490	MIR4490
NR_031663	MIR1261	MIR1261
NM_001008781	FAT3	FAT3
NM_005959	MTNR1B	MTNR1B
NM_152313	SLC36A4	SLC36A4
NM_001286139	SLC36A4	SLC36A4
NM_181645	CCDC67	CCDC67
NM_020179	SMCO4	SMCO4
NM_033395	CEP295	CEP295
NR_002569	SCARNA9	SCARNA9
NR_003028	SNORA25	SNORA25
NR_003032	SNORA32	SNORA32
NR_003036	SNORD6	SNORD6
NR_003026	SNORA1	SNORA1
NR_002920	SNORA8	SNORA8
NR_003033	SNORD5	SNORD5
NR_002959	SNORA18	SNORA18
NR_031639	MIR1304	MIR1304
NR_002973	SNORA40	SNORA40
NM_024116	TAF1D	TAF1D
NM_001286070	C11orf54	C11orf54
NM_001286071	C11orf54	C11orf54
NM_001286069	C11orf54	C11orf54
NM_001286068	C11orf54	C11orf54
NM_014039	C11orf54	C11orf54
NM_001286067	C11orf54	C11orf54
NM_004268	MED17	MED17
NM_001144871	VSTM5	VSTM5
NM_001098672	HEPHL1	HEPHL1
NM_015368	PANX1	PANX1
NM_001199206	IZUMO1R	IZUMO1R
NM_016540	GPR83	GPR83
NM_005590	MRE11A	MRE11A
NM_005591	MRE11A	MRE11A
NR_031630	MIR548L	MIR548L
NM_017704	ANKRD49	ANKRD49
NM_001190462	C11orf97	C11orf97
NM_002033	FUT4	FUT4
NM_152431	PIWIL4	PIWIL4
NM_001301007	AMOTL1	AMOTL1
NM_130847	AMOTL1	AMOTL1
NM_016403	CWC15	CWC15
NM_018039	KDM4D	KDM4D
NM_001161630	KDM4E	KDM4E
NR_103726	SRSF8	SRSF8
NM_032102	SRSF8	SRSF8
NM_015036	ENDOD1	ENDOD1
NR_110303	LOC101929295	LOC101929295
NM_144665	SESN3	SESN3
NM_001271594	SESN3	SESN3
NR_110295	LOC100129203	LOC100129203
NM_144664	FAM76B	FAM76B
NM_001243776	CEP57	CEP57
NM_001243777	CEP57	CEP57
NM_014679	CEP57	CEP57
NM_201278	MTMR2	MTMR2
NM_001243571	MTMR2	MTMR2
NM_201281	MTMR2	MTMR2
NM_016156	MTMR2	MTMR2
NM_032427	MAML2	MAML2
NR_036125	MIR1260B	MIR1260B
NM_024725	CCDC82	CCDC82
NM_001261833	JRKL	JRKL
NM_003772	JRKL	JRKL
NR_047481	JRKL-AS1	JRKL-AS1
NM_014361	CNTN5	CNTN5
NM_001243271	CNTN5	CNTN5
NM_001243270	CNTN5	CNTN5
NM_175566	CNTN5	CNTN5
NM_152432	ARHGAP42	ARHGAP42
NM_032021	TMEM133	TMEM133
NR_073143	PGR	PGR
NR_073142	PGR	PGR
NM_000926	PGR	PGR
NM_001271162	PGR	PGR
NM_001271161	PGR	PGR
NR_073141	PGR	PGR
NM_001202474	PGR	PGR
NR_073144	LOC101054525	LOC101054525
NM_004621	TRPC6	TRPC6
NR_037485	MIR3920	MIR3920
NM_178127	ANGPTL5	ANGPTL5
NM_020802	CEP126	CEP126
NM_032930	C11orf70	C11orf70
NM_001195005	C11orf70	C11orf70
NM_001195044	YAP1	YAP1
NM_001282098	YAP1	YAP1
NM_001130145	YAP1	YAP1
NM_001282099	YAP1	YAP1
NM_001282097	YAP1	YAP1
NM_006106	YAP1	YAP1
NM_001282100	YAP1	YAP1
NM_001282101	YAP1	YAP1
NM_001195045	YAP1	YAP1
NM_001165	BIRC3	BIRC3
NM_182962	BIRC3	BIRC3
NM_001256166	BIRC2	BIRC2
NM_001166	BIRC2	BIRC2
NM_001256163	BIRC2	BIRC2
NM_052932	TMEM123	TMEM123
NM_002423	MMP7	MMP7
NM_004771	MMP20	MMP20
NM_022122	MMP27	MMP27
NM_001304442	MMP8	MMP8
NM_001304441	MMP8	MMP8
NM_002424	MMP8	MMP8
NM_002425	MMP10	MMP10
NR_038390	WTAPP1	WTAPP1
NM_001145938	MMP1	MMP1
NM_002421	MMP1	MMP1
NM_002422	MMP3	MMP3
NM_002426	MMP12	MMP12
NM_002427	MMP13	MMP13
NM_032299	DCUN1D5	DCUN1D5
NM_001377	DYNC2H1	DYNC2H1
NM_001080463	DYNC2H1	DYNC2H1
NR_039842	MIR4693	MIR4693
NM_025208	PDGFD	PDGFD
NM_033135	PDGFD	PDGFD
NM_001001711	DDI1	DDI1
NR_106987	MIR7641-1	MIR7641-1
NR_120585	LOC102723895	LOC102723895
NR_034063	CASP12	CASP12
NR_034061	CASP12	CASP12
NR_034067	CASP12	CASP12
NR_034066	CASP12	CASP12
NR_034065	CASP12	CASP12
NR_034068	CASP12	CASP12
NR_034064	CASP12	CASP12
NM_001191016	CASP12	CASP12
NR_034070	CASP12	CASP12
NR_034071	CASP12	CASP12
NR_034079	LOC643733	LOC643733
NR_034078	LOC643733	LOC643733
NM_001225	CASP4	CASP4
NM_033306	CASP4	CASP4
NM_004347	CASP5	CASP5
NM_001136112	CASP5	CASP5
NM_001136110	CASP5	CASP5
NR_036562	CASP5	CASP5
NR_024239	CASP5	CASP5
NM_001136109	CASP5	CASP5
NM_033294	CASP1	CASP1
NM_033295	CASP1	CASP1
NM_033292	CASP1	CASP1
NM_033293	CASP1	CASP1
NM_001223	CASP1	CASP1
NM_001257119	CASP1	CASP1
NM_001257118	CASP1	CASP1
NM_001017534	CARD16	CARD16
NM_052889	CARD16	CARD16
NR_131905	CASP1P2	CASP1P2
NM_001007232	CARD17	CARD17
NM_021571	CARD18	CARD18
NM_000829	GRIA4	GRIA4
NM_001077244	GRIA4	GRIA4
NM_001077243	GRIA4	GRIA4
NR_046356	GRIA4	GRIA4
NM_001112812	GRIA4	GRIA4
NM_032424	MSANTD4	MSANTD4
NM_198439	KBTBD3	KBTBD3
NM_152433	KBTBD3	KBTBD3
NM_015423	AASDHPPT	AASDHPPT
NR_120552	LOC101928535	LOC101928535
NR_120551	LOC101928535	LOC101928535
NM_001256424	GUCY1A2	GUCY1A2
NM_000855	GUCY1A2	GUCY1A2
NM_152434	CWF19L2	CWF19L2
NM_001301010	ALKBH8	ALKBH8
NM_138775	ALKBH8	ALKBH8
NM_018712	ELMOD1	ELMOD1
NM_001308018	ELMOD1	ELMOD1
NM_001130037	ELMOD1	ELMOD1
NR_028328	LOC643923	LOC643923
NM_003063	SLN	SLN
NM_017515	SLC35F2	SLC35F2
NM_017516	RAB39A	RAB39A
NM_003478	CUL5	CUL5
NM_000019	ACAT1	ACAT1
NM_002519	NPAT	NPAT
NM_000051	ATM	ATM
NM_152587	C11orf65	C11orf65
NM_153705	KDELC2	KDELC2
NM_001308019	EXPH5	EXPH5
NM_015065	EXPH5	EXPH5
NM_004398	DDX10	DDX10
NM_207645	C11orf87	C11orf87
NM_033390	ZC3H12C	ZC3H12C
NM_001260493	RDX	RDX
NM_001260492	RDX	RDX
NM_001260495	RDX	RDX
NM_001260496	RDX	RDX
NM_002906	RDX	RDX
NM_001260494	RDX	RDX
NM_004109	FDX1	FDX1
NM_001258418	ARHGAP20	ARHGAP20
NM_001258417	ARHGAP20	ARHGAP20
NM_001258416	ARHGAP20	ARHGAP20
NM_001258415	ARHGAP20	ARHGAP20
NM_020809	ARHGAP20	ARHGAP20
NM_198498	C11orf53	C11orf53
NM_207429	COLCA1	COLCA1
NM_001302648	COLCA1	COLCA1
NM_001302646	COLCA1	COLCA1
NM_001302647	COLCA1	COLCA1
NM_001302644	COLCA1	COLCA1
NM_001302645	COLCA1	COLCA1
NM_001271458	COLCA2	COLCA2
NM_001271457	COLCA2	COLCA2
NM_001136105	COLCA2	COLCA2
NR_039712	MIR4491	MIR4491
NM_006235	POU2AF1	POU2AF1
NR_046085	LOC100132078	LOC100132078
NM_017589	BTG4	BTG4
NR_029839	MIR34B	MIR34B
NR_029840	MIR34C	MIR34C
NM_207430	C11orf88	C11orf88
NM_001100388	C11orf88	C11orf88
NM_178834	LAYN	LAYN
NM_001258390	LAYN	LAYN
NM_001258391	LAYN	LAYN
NM_015191	SIK2	SIK2
NM_181699	PPP2R1B	PPP2R1B
NM_181700	PPP2R1B	PPP2R1B
NM_001177563	PPP2R1B	PPP2R1B
NM_001177562	PPP2R1B	PPP2R1B
NM_002716	PPP2R1B	PPP2R1B
NM_024740	ALG9	ALG9
NM_001077692	ALG9	ALG9
NM_001077690	ALG9	ALG9
NM_001077691	ALG9	ALG9
NM_138378	FDXACB1	FDXACB1
NR_038364	FDXACB1	FDXACB1
NM_022761	C11orf1	C11orf1
NM_001289807	CRYAB	CRYAB
NM_001289808	CRYAB	CRYAB
NM_001885	CRYAB	CRYAB
NM_001541	HSPB2	HSPB2
NR_037651	HSPB2-C11orf52	HSPB2-C11orf52
NM_080659	C11orf52	C11orf52
NM_001278542	DIXDC1	DIXDC1
NM_001037954	DIXDC1	DIXDC1
NM_033425	DIXDC1	DIXDC1
NM_001931	DLAT	DLAT
NM_001082619	PIH1D2	PIH1D2
NM_138789	PIH1D2	PIH1D2
NM_001301019	C11orf57	C11orf57
NM_001082969	C11orf57	C11orf57
NM_001301021	C11orf57	C11orf57
NM_001301017	C11orf57	C11orf57
NM_018195	C11orf57	C11orf57
NR_103469	C11orf57	C11orf57
NM_001082970	C11orf57	C11orf57
NR_028383	TIMM8B	TIMM8B
NM_012459	TIMM8B	TIMM8B
NM_001276503	SDHD	SDHD
NM_001276506	SDHD	SDHD
NR_077060	SDHD	SDHD
NM_003002	SDHD	SDHD
NM_001276504	SDHD	SDHD
NM_001562	IL18	IL18
NM_001243211	IL18	IL18
NM_031275	TEX12	TEX12
NM_031938	BCO2	BCO2
NM_001256398	BCO2	BCO2
NM_001256397	BCO2	BCO2
NM_001037290	BCO2	BCO2
NM_001256400	BCO2	BCO2
NM_000317	PTS	PTS
NM_001145024	PLET1	PLET1
NR_126004	LOC283140	LOC283140
NR_120559	LOC101928823	LOC101928823
NR_120560	LOC101928823	LOC101928823
NR_104155	LOC387810	LOC387810
NR_120563	LOC101928847	LOC101928847
NM_000615	NCAM1	NCAM1
NM_001242608	NCAM1	NCAM1
NM_001076682	NCAM1	NCAM1
NM_181351	NCAM1	NCAM1
NM_001242607	NCAM1	NCAM1
NR_034101	NCAM1-AS1	NCAM1-AS1
NM_017868	TTC12	TTC12
NM_178510	ANKK1	ANKK1
NM_000795	DRD2	DRD2
NM_016574	DRD2	DRD2
NR_036183	MIR4301	MIR4301
NM_001288751	TMPRSS5	TMPRSS5
NM_001288750	TMPRSS5	TMPRSS5
NR_110046	TMPRSS5	TMPRSS5
NR_110047	TMPRSS5	TMPRSS5
NM_001288749	TMPRSS5	TMPRSS5
NM_001288752	TMPRSS5	TMPRSS5
NM_030770	TMPRSS5	TMPRSS5
NM_004724	ZW10	ZW10
NM_001101389	CLDN25	CLDN25
NM_020886	USP28	USP28
NM_001301029	USP28	USP28
NM_006028	HTR3B	HTR3B
NM_000869	HTR3A	HTR3A
NM_213621	HTR3A	HTR3A
NR_046363	HTR3A	HTR3A
NM_001161772	HTR3A	HTR3A
NM_006006	ZBTB16	ZBTB16
NM_001018011	ZBTB16	ZBTB16
NM_006169	NNMT	NNMT
NR_120567	LOC101928940	LOC101928940
NM_019021	C11orf71	C11orf71
NM_001271562	C11orf71	C11orf71
NM_016090	RBM7	RBM7
NM_001286047	RBM7	RBM7
NM_001286046	RBM7	RBM7
NM_001286045	RBM7	RBM7
NM_001286048	RBM7	RBM7
NM_015523	REXO2	REXO2
NM_152315	NXPE1	NXPE1
NM_017678	NXPE4	NXPE4
NM_001077639	NXPE4	NXPE4
NM_182495	NXPE2	NXPE2
NM_001301045	CADM1	CADM1
NM_001301044	CADM1	CADM1
NM_001301043	CADM1	CADM1
NM_001098517	CADM1	CADM1
NM_014333	CADM1	CADM1
NR_034148	LINC00900	LINC00900
NM_032725	BUD13	BUD13
NM_001159736	BUD13	BUD13
NM_003904	ZPR1	ZPR1
NM_001166598	APOA5	APOA5
NM_052968	APOA5	APOA5
NM_000482	APOA4	APOA4
NM_000040	APOC3	APOC3
NM_000039	APOA1	APOA1
NR_126362	APOA1-AS	APOA1-AS
NM_001281749	SIK3	SIK3
NM_001281748	SIK3	SIK3
NM_025164	SIK3	SIK3
NM_001309431	PAFAH1B2	PAFAH1B2
NR_110268	PAFAH1B2	PAFAH1B2
NR_110269	PAFAH1B2	PAFAH1B2
NM_001184748	PAFAH1B2	PAFAH1B2
NM_001184747	PAFAH1B2	PAFAH1B2
NM_001184746	PAFAH1B2	PAFAH1B2
NM_002572	PAFAH1B2	PAFAH1B2
NR_110282	PAFAH1B2	PAFAH1B2
NM_001040455	SIDT2	SIDT2
NR_045215	LOC100652768	LOC100652768
NM_003186	TAGLN	TAGLN
NM_001001522	TAGLN	TAGLN
NM_004716	PCSK7	PCSK7
NM_207343	RNF214	RNF214
NM_001278249	RNF214	RNF214
NM_001077239	RNF214	RNF214
NM_012104	BACE1	BACE1
NM_001207049	BACE1	BACE1
NM_001207048	BACE1	BACE1
NM_138973	BACE1	BACE1
NM_138972	BACE1	BACE1
NM_138971	BACE1	BACE1
NR_037803	BACE1-AS	BACE1-AS
NM_001271933	CEP164	CEP164
NM_014956	CEP164	CEP164
NM_020693	DSCAML1	DSCAML1
NM_021603	FXYD2	FXYD2
NM_001680	FXYD2	FXYD2
NM_001243598	FXYD6-FXYD2	FXYD6-FXYD2
NM_001204268	FXYD6-FXYD2	FXYD6-FXYD2
NM_001164832	FXYD6	FXYD6
NM_022003	FXYD6	FXYD6
NM_001164831	FXYD6	FXYD6
NM_001164837	FXYD6	FXYD6
NM_001164836	FXYD6	FXYD6
NM_001206789	TMPRSS13	TMPRSS13
NM_001077263	TMPRSS13	TMPRSS13
NM_001244995	TMPRSS13	TMPRSS13
NM_001206790	TMPRSS13	TMPRSS13
NR_026691	IL10RA	IL10RA
NM_001558	IL10RA	IL10RA
NR_038318	TMPRSS4-AS1	TMPRSS4-AS1
NM_001290096	TMPRSS4	TMPRSS4
NM_001290094	TMPRSS4	TMPRSS4
NR_110734	TMPRSS4	TMPRSS4
NM_019894	TMPRSS4	TMPRSS4
NM_001173551	TMPRSS4	TMPRSS4
NM_001173552	TMPRSS4	TMPRSS4
NM_001083947	TMPRSS4	TMPRSS4
NM_001142349	SCN4B	SCN4B
NM_001142348	SCN4B	SCN4B
NR_024527	SCN4B	SCN4B
NM_174934	SCN4B	SCN4B
NM_004588	SCN2B	SCN2B
NM_153206	AMICA1	AMICA1
NM_001098526	AMICA1	AMICA1
NR_104479	AMICA1	AMICA1
NM_001286571	AMICA1	AMICA1
NM_001286570	AMICA1	AMICA1
NM_198275	MPZL3	MPZL3
NR_104405	MPZL3	MPZL3
NR_104404	MPZL3	MPZL3
NM_001286152	MPZL3	MPZL3
NM_005797	MPZL2	MPZL2
NM_144765	MPZL2	MPZL2
NM_000733	CD3E	CD3E
NM_000732	CD3D	CD3D
NM_001040651	CD3D	CD3D
NM_000073	CD3G	CD3G
NM_001204077	UBE4A	UBE4A
NM_004788	UBE4A	UBE4A
NR_046370	LOC100131626	LOC100131626
NR_046369	LOC100131626	LOC100131626
NR_033759	ATP5L	ATP5L
NM_006476	ATP5L	ATP5L
NM_001197104	KMT2A	KMT2A
NM_005933	KMT2A	KMT2A
NR_120574	LOC101929089	LOC101929089
NR_120572	LOC101929089	LOC101929089
NR_120573	LOC101929089	LOC101929089
NR_120576	LOC101929089	LOC101929089
NR_120575	LOC101929089	LOC101929089
NM_001080441	TTC36	TTC36
NM_032780	TMEM25	TMEM25
NM_001144038	TMEM25	TMEM25
NM_001144035	TMEM25	TMEM25
NM_001144034	TMEM25	TMEM25
NM_001144037	TMEM25	TMEM25
NM_001144036	TMEM25	TMEM25
NM_020153	IFT46	IFT46
NM_001168618	IFT46	IFT46
NM_001655	ARCN1	ARCN1
NM_001142281	ARCN1	ARCN1
NM_015157	PHLDB1	PHLDB1
NM_001144758	PHLDB1	PHLDB1
NM_001144759	PHLDB1	PHLDB1
NR_106773	MIR6716	MIR6716
NM_007180	TREH	TREH
NM_001301065	TREH	TREH
NM_004397	DDX6	DDX6
NM_001257191	DDX6	DDX6
NM_001716	CXCR5	CXCR5
NM_032966	CXCR5	CXCR5
NM_182557	BCL9L	BCL9L
NR_039713	MIR4492	MIR4492
NM_006760	UPK2	UPK2
NM_181721	FOXR1	FOXR1
NR_104050	CCDC84	CCDC84
NR_104051	CCDC84	CCDC84
NM_198489	CCDC84	CCDC84
NR_104049	CCDC84	CCDC84
NR_003040	RPL23AP64	RPL23AP64
NM_001028	RPS25	RPS25
NM_016146	TRAPPC4	TRAPPC4
NR_037429	MIR3656	MIR3656
NM_001467	SLC37A4	SLC37A4
NM_001164280	SLC37A4	SLC37A4
NM_001164277	SLC37A4	SLC37A4
NM_001164279	SLC37A4	SLC37A4
NM_001164278	SLC37A4	SLC37A4
NM_006389	HYOU1	HYOU1
NM_001130991	HYOU1	HYOU1
NM_021729	VPS11	VPS11
NM_001290185	VPS11	VPS11
NM_001258208	HMBS	HMBS
NM_000190	HMBS	HMBS
NM_001258209	HMBS	HMBS
NM_001024382	HMBS	HMBS
NM_002105	H2AFX	H2AFX
NM_001382	DPAGT1	DPAGT1
NM_014807	C2CD2L	C2CD2L
NM_001290474	C2CD2L	C2CD2L
NM_001243259	HINFP	HINFP
NM_015517	HINFP	HINFP
NM_198971	HINFP	HINFP
NM_022169	ABCG4	ABCG4
NM_001142505	ABCG4	ABCG4
NM_001282358	NLRX1	NLRX1
NM_001282143	NLRX1	NLRX1
NM_024618	NLRX1	NLRX1
NM_001282144	NLRX1	NLRX1
NM_001168468	PDZD3	PDZD3
NM_024791	PDZD3	PDZD3
NR_033122	PDZD3	PDZD3
NM_001145018	CCDC153	CCDC153
NM_005188	CBL	CBL
NM_006500	MCAM	MCAM
NR_106814	MIR6756	MIR6756
NM_032015	RNF26	RNF26
NM_031433	MFRP	MFRP
NM_015645	C1QTNF5	C1QTNF5
NM_001278431	C1QTNF5	C1QTNF5
NM_001243759	USP2	USP2
NM_171997	USP2	USP2
NM_004205	USP2	USP2
NR_034160	USP2-AS1	USP2-AS1
NM_006288	THY1	THY1
NM_203285	PVRL1	PVRL1
NM_002855	PVRL1	PVRL1
NM_203286	PVRL1	PVRL1
NR_120587	LOC102724301	LOC102724301
NM_012101	TRIM29	TRIM29
NM_178507	OAF	OAF
NM_001244682	POU2F3	POU2F3
NM_014352	POU2F3	POU2F3
NR_038829	LOC649133	LOC649133
NM_001198674	TMEM136	TMEM136
NM_001198675	TMEM136	TMEM136
NM_001198673	TMEM136	TMEM136
NM_174926	TMEM136	TMEM136
NM_001198672	TMEM136	TMEM136
NM_001198670	TMEM136	TMEM136
NM_001198671	TMEM136	TMEM136
NM_001198665	ARHGEF12	ARHGEF12
NM_015313	ARHGEF12	ARHGEF12
NM_001301084	ARHGEF12	ARHGEF12
NM_014619	GRIK4	GRIK4
NM_001282473	GRIK4	GRIK4
NM_001282470	GRIK4	GRIK4
NM_001130047	TBCEL	TBCEL
NM_152715	TBCEL	TBCEL
NM_005422	TECTA	TECTA
NM_006918	SC5D	SC5D
NM_001024956	SC5D	SC5D
NM_003105	SORL1	SORL1
NR_024430	MIR100HG	MIR100HG
NR_029671	MIR125B1	MIR125B1
NM_001001786	BLID	BLID
NR_029477	MIRLET7A2	MIRLET7A2
NR_029515	MIR100	MIR100
NM_032873	UBASH3B	UBASH3B
NM_019604	CRTAM	CRTAM
NM_001304782	CRTAM	CRTAM
NM_024806	C11orf63	C11orf63
NM_199124	C11orf63	C11orf63
NM_001098169	BSX	BSX
NR_027288	LOC341056	LOC341056
NM_153201	HSPA8	HSPA8
NM_006597	HSPA8	HSPA8
NM_024769	CLMP	CLMP
NR_039714	MIR4493	MIR4493
NM_020716	GRAMD1B	GRAMD1B
NM_001286563	GRAMD1B	GRAMD1B
NM_001286564	GRAMD1B	GRAMD1B
NM_018400	SCN3B	SCN3B
NM_001040151	SCN3B	SCN3B
NM_003455	ZNF202	ZNF202
NM_001301779	ZNF202	ZNF202
NM_001301780	ZNF202	ZNF202
NM_001301819	ZNF202	ZNF202
NM_001005188	OR6X1	OR6X1
NM_001005325	OR6M1	OR6M1
NM_001013743	TMEM225	TMEM225
NM_001005197	OR8D4	OR8D4
NM_001001965	OR4D5	OR4D5
NM_001005187	OR6T1	OR6T1
NM_001004474	OR10S1	OR10S1
NM_001004462	OR10G4	OR10G4
NM_001001953	OR10G9	OR10G9
NM_001004464	OR10G8	OR10G8
NM_001004463	OR10G7	OR10G7
NM_014622	VWA5A	VWA5A
NM_198315	VWA5A	VWA5A
NM_001130142	VWA5A	VWA5A
NM_001291438	OR8G2	OR8G2
NM_001002905	OR8G1	OR8G1
NR_045681	OR8G1	OR8G1
NM_001005198	OR8G5	OR8G5
NM_001002917	OR8D1	OR8D1
NM_001002918	OR8D2	OR8D2
NM_001005468	OR8B2	OR8B2
NM_001005467	OR8B3	OR8B3
NM_001005196	OR8B4	OR8B4
NM_012378	OR8B8	OR8B8
NM_001005195	OR8B12	OR8B12
NM_001005194	OR8A1	OR8A1
NM_052959	PANX3	PANX3
NM_032811	TBRG1	TBRG1
NR_016021	TBRG1	TBRG1
NM_170601	SIAE	SIAE
NM_001199922	SIAE	SIAE
NM_017425	SPA17	SPA17
NM_006176	NRGN	NRGN
NM_001126181	NRGN	NRGN
NM_014312	VSIG2	VSIG2
NM_138961	ESAM	ESAM
NR_120577	LOC101929340	LOC101929340
NR_120579	LOC101929340	LOC101929340
NR_131749	MSANTD2	MSANTD2
NM_024631	MSANTD2	MSANTD2
NM_001308027	MSANTD2	MSANTD2
NR_103862	LOC100507283	LOC100507283
